"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AG1","AJ1","AL1","AY1","AY2","GF1","IA1","IA2","KA1","MD1","MW1","OA1","REM","EQD"
"07742099999","1990-03-08T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00420,1,C,N","050000,1,N,9","+0120,1","+0068,1","99999,9","06,0000,9,1",,"4,000",,,,,"07,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,,,
"07742099999","1990-03-08T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00420,1,C,N","020000,1,N,9","+0115,1","+0062,1","99999,9","99,9999,2,9",,"0,000",,,"6,1,06,1",,"08,99,1,08,1,05,1,00450,1,99,9,99,9",,,"999,M,+0145,1",,"60,1",,"SYN011333   10145",
"07742099999","1990-03-09T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0085,1","+0074,1","99999,9","99,0210,9,1",,"0,000",,,,,"06,99,1,06,1,08,1,00800,1,00,1,00,1",,,"999,N,+0080,1",,,,"SYN011333   20080",
"07742099999","1990-03-09T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0135,1","+0062,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,06,1,05,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-09T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0150,1","+0092,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,02,1,00800,1,00,1,00,1",,,"999,M,+0170,1",,,,"SYN011333   10170",
"07742099999","1990-03-10T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0040,1","-0020,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,+0030,1",,,,"SYN011333   20030",
"07742099999","1990-03-10T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0190,1","+0040,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,,,
"07742099999","1990-03-10T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0175,1","+0089,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,00,1,00,1,99999,9,00,1,01,1",,,"999,M,+0220,1",,,,"SYN011333   10220",
"07742099999","1990-03-11T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0100,1","+0017,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,+0085,1",,,,"SYN011333   20085",
"07742099999","1990-03-11T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0180,1","+0072,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,00,1,99999,9,04,1,00,1",,,,,,,,
"07742099999","1990-03-11T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0160,1","+0104,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,02,1,00,1,99999,9,04,1,02,1",,,"999,M,+0200,1",,,,"SYN011333   10200",
"07742099999","1990-03-12T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0105,1","+0024,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,06,1,08,1,00800,1,00,1,00,1",,,"999,N,+0095,1",,,,"SYN011333   20095",
"07742099999","1990-03-12T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0185,1","+0066,1","99999,9","06,0000,9,1",,"4,000",,,,,"07,99,1,07,1,05,1,01250,1,99,9,99,9",,,,,,,,
"07742099999","1990-03-13T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0110,1","+0056,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,03,1,01,1,00800,1,00,1,00,1",,,"999,N,+0100,1",,,,"SYN011333   20100",
"07742099999","1990-03-13T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0195,1","+0092,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,03,1,01,1,01250,1,00,1,01,1",,,,,,,,
"07742099999","1990-03-13T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0150,1","+0113,1","99999,9","99,0003,9,1",,"0,000",,,"6,1,06,1","1,1,06,1","08,99,1,08,1,05,1,00800,1,99,9,99,9",,,"999,M,+0220,1",,"60,1",,"SYN011333   10220",
"07742099999","1990-03-14T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01500,1,C,N","020000,1,N,9","+0100,1","+0079,1","99999,9","99,0090,9,1",,"0,000",,,"6,1,06,1","2,1,06,1","07,99,1,07,1,08,1,01250,1,99,9,99,9",,,"999,N,+0095,1",,"02,1",,"SYN011333   20095",
"07742099999","1990-03-14T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0165,1","+0070,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,03,1,08,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-15T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0055,1","+0018,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,"999,N,+0040,1",,,,"SYN011333   20040",
"07742099999","1990-03-15T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0165,1","-0013,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-15T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0175,1","+0045,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,05,1,01250,1,00,1,00,1",,,"999,M,+0185,1",,,,"SYN011333   10185",
"07742099999","1990-03-16T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0070,1","+0035,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,+0070,1",,,,"SYN011333   20070",
"07742099999","1990-03-16T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0170,1","+0071,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-16T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0150,1","+0069,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,"999,M,+0200,1",,,,"SYN011333   10200",
"07742099999","1990-03-17T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0050,1","+0012,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,+0045,1",,,,"SYN011333   20045",
"07742099999","1990-03-17T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0130,1","+0068,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,02,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-17T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","020000,1,N,9","+0150,1","+0092,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,"999,M,+0175,1",,,,"SYN011333   10175",
"07742099999","1990-03-18T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0055,1","+0018,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,"999,N,+0045,1",,,,"SYN011333   20045",
"07742099999","1990-03-18T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0150,1","+0113,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,06,1,05,1,01250,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-19T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0120,1","+0090,1","99999,9","06,0000,9,1",,"4,000",,,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,"999,M,+0145,1",,,,"SYN011333   10145",
"07742099999","1990-03-20T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0055,1","+0020,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,03,1,06,1,00800,1,00,1,00,1",,,"999,N,+0045,1",,,,"SYN011333   20045",
"07742099999","1990-03-20T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0165,1","+0055,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,,,
"07742099999","1990-03-20T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0185,1","+0079,1","99999,9","06,0000,9,1",,"4,000",,,,,"05,99,1,00,1,00,1,99999,9,00,1,01,1",,,"999,M,+0225,1",,,,"SYN011333   10225",
"07742099999","1990-03-21T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0260,1","+0027,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,04,1,01,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-21T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0250,1","+0060,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,00,1,99999,9,04,1,01,1",,,"999,M,+0270,1",,,,"SYN011333   10270",
"07742099999","1990-03-22T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0165,1","+0022,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"999,N,+0165,1",,,,"SYN011333   20165",
"07742099999","1990-03-22T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0190,1","+0085,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,02,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-22T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","020000,1,N,9","+0190,1","+0119,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,01,1,01,1,00800,1,00,1,01,1",,,"999,M,+0220,1",,,,"SYN011333   10220",
"07742099999","1990-03-23T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0130,1","+0091,1","99999,9","06,0000,9,1",,"4,000",,,,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,"999,N,+0125,1",,,,"SYN011333   20125",
"07742099999","1990-03-23T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0175,1","+0089,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,06,1,08,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-23T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0140,1","+0080,1","99999,9","99,9999,2,9",,"0,000",,,"6,1,06,1","2,1,06,1","08,99,1,08,1,05,1,00800,1,99,9,99,9",,,"999,M,+0185,1",,"02,1",,"SYN011333   10185",
"07742099999","1990-03-24T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0065,1","+0029,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,"999,N,+0060,1",,,,"SYN011333   20060",
"07742099999","1990-03-24T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0165,1","+0037,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-24T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0110,1","+0016,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,01,1,01,1,00800,1,04,1,00,1",,,"999,M,+0200,1",,,,"SYN011333   10200",
"07742099999","1990-03-25T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0065,1","+0030,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,01,1,00,1,99999,9,04,1,01,1",,,"999,N,+0050,1",,,,"SYN011333   20050",
"07742099999","1990-03-25T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","340,1,N,0026,1","22000,1,C,N","050000,1,N,9","+0140,1","-0042,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,"999,M,+0165,1",,,,"SYN011333   10165",
"07742099999","1990-03-26T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","340,1,N,0051,1","22000,1,C,N","050000,1,N,9","+0045,1","+0006,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,03,1,05,1,00800,1,00,1,00,1",,,"999,N,+0025,1",,,,"SYN011333   20025",
"07742099999","1990-03-26T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0055,1","-0020,1","99999,9","99,9999,2,9",,"0,001",,,"6,1,06,1","2,1,06,1","06,99,1,06,1,08,1,00800,1,00,1,00,1",,,"999,M,+0100,1",,"80,1",,"SYN011333   10100",
"07742099999","1990-03-27T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0040,1","-0032,1","99999,9","99,9999,2,9",,"0,000",,,,,"05,99,1,05,1,05,1,01250,1,00,1,00,1",,,"999,N,+0035,1",,,,"SYN011333   20035",
"07742099999","1990-03-27T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","280,1,N,0051,1","22000,1,C,N","050000,1,N,9","+0070,1","-0008,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,02,1,02,1,00800,1,04,1,00,1",,,,,,,,
"07742099999","1990-03-27T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0070,1","-0008,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,04,1,08,1,01250,1,00,1,00,1",,,"999,M,+0085,1",,,,"SYN011333   10085",
"07742099999","1990-03-28T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0055,1","-0029,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,06,1,05,1,00800,1,00,1,00,1",,,"999,N,+0045,1",,,,"SYN011333   20045",
"07742099999","1990-03-28T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0085,1","-0039,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,,,,,,
"07742099999","1990-03-28T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","340,1,N,0051,1","03600,1,C,N","050000,1,N,9","+0085,1","-0039,1","99999,9","06,0000,9,1",,"4,000",,,,,"05,99,1,04,1,02,1,00800,1,04,1,00,1",,,"999,M,+0100,1",,,,"SYN011333   10100",
"07742099999","1990-03-29T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","03600,1,C,N","050000,1,N,9","+0060,1","-0060,1","99999,9","06,0000,9,1",,"4,000",,,,,"05,99,1,03,1,05,1,00800,1,04,1,00,1",,,"999,N,+0055,1",,,,"SYN011333   20055",
"07742099999","1990-03-29T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0070,1","+0007,1","99999,9","06,0000,9,1",,"4,000",,,,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,,,
"07742099999","1990-03-29T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0105,1","-0007,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,"999,M,+0120,1",,,,"SYN011333   10120",
"07742099999","1990-03-30T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","310,1,N,0010,1","22000,1,C,N","015000,1,N,9","+9999,9","+9999,9","10282,1","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","01,9","999,+0010,9","999,N,+0061,1","2,1,002,1,+999,9",,"4,99,0041,1","SYN023333   20061 30001 91108",
"07742099999","1990-03-30T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0115,1","-0010,1","99999,9","06,0000,9,1",,"4,000",,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,,,
"07742099999","1990-03-30T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0130,1","+0014,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,,"999,M,+0145,1",,,,"SYN011333   10145",
"07742099999","1990-03-31T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0070,1","+0007,1","99999,9","06,0000,9,1",,"4,000",,,,,"01,99,1,01,1,02,1,00800,1,04,1,00,1",,,"999,N,+0040,1",,,,"SYN011333   20040",
"07742099999","1990-03-31T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0135,1","+0036,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,02,1,02,1,00800,1,04,1,00,1",,,,,,,,
"07742099999","1990-03-31T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0160,1","+0060,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,01,1,01,1,01250,1,04,1,01,1",,,"999,M,+0170,1",,,,"SYN011333   10170",
"07742099999","1990-04-01T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0040,1","+9999,9","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,04,1,00,1,99999,9,04,1,00,1",,,"999,N,+0025,1",,,,"SYN011333   20025",
"07742099999","1990-04-01T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0160,1","+0013,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,02,1,02,1,00800,1,08,1,00,1",,,,,,,,
"07742099999","1990-04-01T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0170,1","-0023,1","99999,9","06,0000,9,1",,"4,000",,,,,"03,99,1,03,1,00,1,99999,9,04,1,00,1",,,"999,M,+0200,1",,,,"SYN011333   10200",
"07742099999","1990-04-02T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0075,1","+0041,1","99999,9","06,0000,9,1",,"4,000",,,,,"05,99,1,05,1,05,1,00800,1,00,1,00,1",,,"999,N,+0055,1",,,,"SYN011333   20055",
"07742099999","1990-04-02T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0100,1","+0079,1","99999,9","06,0030,9,1",,"0,000",,,"6,1,06,1","2,1,06,1","08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,,"01,1",,,
"07742099999","1990-04-02T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00420,1,C,N","050000,1,N,9","+0100,1","+0090,1","99999,9","99,0050,9,1",,"0,000",,,"6,1,06,1","2,1,06,1","07,99,1,07,1,07,1,00450,1,99,9,99,9",,,"999,M,+0115,1",,"60,1",,"SYN011333   10115",
"07742099999","1990-04-03T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","00750,1,C,N","050000,1,N,9","+0085,1","+0074,1","99999,9","99,0060,9,1",,"0,000",,,"6,1,06,1","2,1,06,1","07,99,1,07,1,05,1,00800,1,99,9,99,9",,,"999,N,+0080,1",,"02,1",,"SYN011333   20080",
"07742099999","1990-04-03T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0135,1","+0030,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,05,1,08,1,00800,1,04,1,00,1",,,,,,,,
"07742099999","1990-04-03T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0130,1","+0043,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,"999,M,+0155,1",,,,"SYN011333   10155",
"07742099999","1990-04-04T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0010,1","-0010,1","99999,9","06,0000,9,1",,"4,000",,,,,"02,99,1,02,1,06,1,99999,9,00,1,00,1",,,"999,N,+0010,1",,,,"SYN011333   20010","Q01+000992SCOLCB"
"07742099999","1990-04-04T12:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","050000,1,N,9","+0100,1","+0020,1","99999,9","06,0000,9,1",,"4,000",,,,,"04,99,1,04,1,05,1,01250,1,00,1,00,1",,,,,,,,
"07742099999","1990-04-04T18:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","01200,1,C,N","050000,1,N,9","+0120,1","+0056,1","99999,9","06,0000,9,1",,"4,000",,,,,"08,99,1,08,1,08,1,00800,1,99,9,99,9",,,"999,M,+0125,1",,,,"SYN011333   10125",
"07742099999","1990-04-05T06:00:00","4","43.4333333","2.4166666","450.0","ST MICHEL DE CUXA, FR","FM-12","99999","V020","999,1,C,0000,1","03600,1,C,N","050000,1,N,9","+0055,1","+0031,1","99999,9","06,0000,9,1",,"4,000",,,,,"06,99,1,03,1,05,1,00800,1,07,1,99,9",,,"999,N,+0045,1",,,,"SYN011333   20045",
