"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","MA1","OC1","REM","EQD"
"07179034051","2020-12-21T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0036,1","00488,1,C,N","009000,1,9,9","+0080,1","+0070,1","99999,9",,,,,,"61,1",,,"07,1,+00488,1,99,9","07,1,+00884,1,99,9","08,1,+01067,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00488,1,99,9,99,9","10240,1,99999,9",,"MET109METAR LFSL 211100Z AUTO 16007KT 130V190 9000 -RA BKN016 BKN029 OVC035 08/07 Q1024 TEMPO 4000 RA BECMG BKN008=",
"07179034051","2020-12-21T11:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0046,1","00366,1,C,N","003600,1,9,9","+0080,1","+0060,1","99999,9",,,,,,"10,1","61,1",,"07,1,+00366,1,99,9","08,1,+00671,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00366,1,99,9,99,9","10230,1,99999,9",,"MET113METAR LFSL 211130Z AUTO 15009KT 120V190 3600 -RA BR BKN012/// OVC022/// ///TCU 08/06 Q1023 TEMPO RA BECMG BKN008=",
"07179034051","2020-12-21T12:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0036,1","00183,1,C,N","003900,1,9,9","+0070,1","+0070,1","99999,9",,,,,,"10,1","61,1",,"07,1,+00183,1,99,9","08,1,+00305,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9","10230,1,99999,9",,"MET114METAR LFSL 211200Z AUTO 15007KT 110V190 3900 -RA BR BKN006/// OVC010/// ///TCU 07/07 Q1023 TEMPO 2000 RADZ BKN006=",
"07179034051","2020-12-21T12:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","99999,9,9,N","002600,1,9,9","+0080,5","+0070,5","99999,9",,,,,,"10,5","51,5",,,,,,,"10230,5,99999,9",,"MET124METAR LFSL 211230Z AUTO 14007KT 110V190 2600 1400 R29/1800D -DZ BR BKN003/// OVC008/// ///TCU 08/07 Q1023 TEMPO RADZ BKN006=","D01      0ADE693"
"07179034051","2020-12-21T13:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0036,1","00091,1,C,N","003400,1,9,9","+0080,1","+0080,1","99999,9",,,,,,"10,1","51,1",,"08,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,"MET104METAR LFSL 211300Z AUTO 14007KT 120V190 3400 -DZ BR OVC003/// ///TCU 08/08 Q1023 TEMPO 2000 RADZ BKN006=",
"07179034051","2020-12-21T13:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0041,1","00091,1,C,N","002500,1,9,9","+0080,1","+0080,1","99999,9",,,,,,"10,1","62,1",,"08,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,"MET085METAR LFSL 211330Z AUTO 14008KT 2500 RA BR OVC003/// ///TCU 08/08 Q1023 TEMPO OVC003=",
"07179034051","2020-12-21T14:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0041,1","00091,1,C,N","002300,1,9,9","+0080,1","+0080,1","99999,9",,,,,,"10,1","61,1",,"08,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,"MET074METAR LFSL 211400Z AUTO 14008KT 2300 -RA BR OVC003 08/08 Q1023 TEMPO RADZ=",
"07179034051","2020-12-21T14:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0031,1","99999,9,9,N","004500,1,9,9","+0080,5","+0080,5","99999,9",,,,,,"10,5","51,5",,,,,,,"10230,5,99999,9",,"MET090METAR LFSL 211430Z AUTO 16006KT 120V200 4500 2100 -DZ BR OVC003 08/08 Q1023 TEMPO 1500 DZ=","D01      0ADE693"
"07179034051","2020-12-21T15:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0041,1","00091,1,C,N","002000,1,9,9","+0080,1","+0080,1","99999,9",,,,,,"10,1","52,1","61,1","08,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9",,"MET084METAR LFSL 211500Z AUTO 14008KT 110V170 2000 -RADZ BR OVC003 08/08 Q1023 TEMPO RADZ=",
"07179034051","2020-12-21T15:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0031,1","00061,1,C,N","005000,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10230,1,99999,9",,"MET081METAR LFSL 211530Z AUTO 16006KT 120V200 5000 BR OVC002 09/09 Q1023 TEMPO 1500 DZ=",
"07179034051","2020-12-21T16:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0031,1","00061,1,C,N","002500,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1","51,1",,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10240,1,99999,9",,"MET080METAR LFSL 211600Z AUTO 15006KT 120V190 2500 -DZ BR OVC002 09/09 Q1024 TEMPO DZ=",
"07179034051","2020-12-21T16:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0041,1","00061,1,C,N","004000,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1","51,1",,"07,1,+00061,1,99,9","08,1,+00366,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00061,1,99,9,99,9","10240,1,99999,9",,"MET092METAR LFSL 211630Z AUTO 14008KT 120V200 4000 -DZ BR BKN002 OVC012 09/09 Q1024 TEMPO 1500 DZ=",
"07179034051","2020-12-21T17:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0026,1","00061,1,C,N","004700,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1","51,1",,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10240,1,99999,9",,"MET085METAR LFSL 211700Z AUTO 15005KT 120V200 4700 -DZ BR OVC002 09/09 Q1024 TEMPO 1500 DZ=",
"07179034051","2020-12-21T17:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0026,1","00061,1,C,N","003200,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10240,1,99999,9",,"MET081METAR LFSL 211730Z AUTO 15005KT 120V200 3200 BR OVC002 09/09 Q1024 TEMPO 1500 DZ=",
"07179034051","2020-12-21T18:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","003000,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET076METAR LFSL 211800Z AUTO VRB03KT 3000 BR VV/// 09/09 Q1025 TEMPO RADZ OVC002=",
"07179034051","2020-12-21T18:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","99999,9,9,N","003300,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET089METAR LFSL 211830Z AUTO 15004KT 120V230 3300 BR VV/// 09/09 Q1025 TEMPO 2000 RADZ OVC002=",
"07179034051","2020-12-21T19:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0015,1","99999,9,9,N","003300,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET089METAR LFSL 211900Z AUTO 15003KT 120V210 3300 BR VV/// 09/09 Q1025 TEMPO 2000 RADZ OVC002=",
"07179034051","2020-12-21T19:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","99999,9,9,N","002900,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET084METAR LFSL 211930Z AUTO 14004KT 100V190 2900 BR VV/// 09/09 Q1025 TEMPO RADZ OVC002=",
"07179034051","2020-12-21T20:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","002200,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET076METAR LFSL 212000Z AUTO 14004KT 2200 BR VV/// 09/09 Q1025 TEMPO RADZ OVC002=",
"07179034051","2020-12-21T20:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","004500,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET081METAR LFSL 212030Z AUTO VRB03KT 4500 BR VV/// 09/09 Q1025 TEMPO 2000 RADZ OVC004=",
"07179034051","2020-12-21T21:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0015,1","99999,9,9,N","004100,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET089METAR LFSL 212100Z AUTO 15003KT 090V240 4100 BR VV/// 09/09 Q1025 TEMPO 2000 RADZ OVC004=",
"07179034051","2020-12-21T21:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0021,1","99999,9,9,N","002900,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET058METAR LFSL 212130Z AUTO 13004KT 2900 BR VV/// 09/09 Q1025=",
"07179034051","2020-12-21T21:59:00","O","48.783","5.983","286.0","TOUL ROSIERES, FR","SOD  ","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AW,16,RA  ,1","AW,14,DZ  ,1","AW,13,BR  ,1",,,,,,,,,,,,,,
"07179034051","2020-12-21T22:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","004000,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET058METAR LFSL 212200Z AUTO VRB03KT 4000 BR VV/// 09/09 Q1026=",
"07179034051","2020-12-21T22:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","001100,1,9,9","+0090,5","+0090,5","99999,9",,,,,,"10,5",,,,,,,,"10260,5,99999,9",,"MET073METAR LFSL 212230Z AUTO VRB03KT 1100 1000 R29/1200D BR VV/// 09/09 Q1026=","D01      0ADE693"
"07179034051","2020-12-21T23:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0021,1","99999,9,9,N","000700,1,9,9","+0090,1","+0090,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET076METAR LFSL 212300Z AUTO 13004KT 100V210 0700 R29/0800N FG VV/// 09/09 Q1026=",
"07179034051","2020-12-21T23:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0015,1","99999,9,9,N","000750,1,9,9","+0100,5","+0100,5","99999,9",,,,,,"33,5",,,,,,,,"10260,5,99999,9",,"MET081METAR LFSL 212330Z AUTO 13003KT 110V170 0750 0700 R29/0800U FG VV/// 10/10 Q1026=","D01      0ADE693"
"07179034051","2020-12-22T00:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0021,1","99999,9,9,N","000650,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET076METAR LFSL 220000Z AUTO 13004KT 110V180 0650 R29/0800N FG VV/// 10/10 Q1026=",
"07179034051","2020-12-22T00:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0021,1","99999,9,9,N","000900,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET068METAR LFSL 220030Z AUTO 13004KT 0900 R29/1100U FG VV/// 10/10 Q1026=",
"07179034051","2020-12-22T01:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0015,1","99999,9,9,N","000900,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET076METAR LFSL 220100Z AUTO 13003KT 110V210 0900 R29/1100N FG VV/// 10/10 Q1026=",
"07179034051","2020-12-22T01:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","99999,9,9,N","001800,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1","52,1","61,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET072METAR LFSL 220130Z AUTO 14004KT 110V180 1800 -RADZ BR VV/// 10/10 Q1026=",
"07179034051","2020-12-22T02:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,N","002300,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1","52,1","61,1",,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET064METAR LFSL 220200Z AUTO 13005KT 2300 -RADZ BR VV/// 10/10 Q1026=",
"07179034051","2020-12-22T02:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0021,1","99999,9,9,N","001900,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10260,1,99999,9",,"MET058METAR LFSL 220230Z AUTO 13004KT 1900 BR VV/// 10/10 Q1026=",
"07179034051","2020-12-22T03:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0021,1","99999,9,9,N","005000,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1","51,1",,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET070METAR LFSL 220300Z AUTO 13004KT 100V170 5000 -DZ BR VV/// 10/10 Q1025=",
"07179034051","2020-12-22T03:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0026,1","99999,9,9,N","002800,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET080METAR LFSL 220330Z AUTO 13005KT 110V170 2800 BR VV/// 10/10 Q1025 TEMPO 0600 FG=",
"07179034051","2020-12-22T04:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,N","002800,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET072METAR LFSL 220400Z AUTO 13005KT 2800 BR VV/// 10/10 Q1025 TEMPO 0600 FG=",
"07179034051","2020-12-22T04:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","002000,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET072METAR LFSL 220430Z AUTO 14004KT 2000 BR VV/// 10/10 Q1025 TEMPO 0600 FG=",
"07179034051","2020-12-22T05:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,N","001100,1,9,9","+0110,5","+0110,5","99999,9",,,,,,"10,5",,,,,,,,"10250,5,99999,9",,"MET087METAR LFSL 220500Z AUTO 13005KT 1100 1000 R29/1300U BR VV/// 11/11 Q1025 TEMPO 0600 FG=","D01      0ADE693"
"07179034051","2020-12-22T05:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","99999,9,9,N","001300,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET098METAR LFSL 220530Z AUTO 15004KT 120V180 1300 R29/1600D BR VV/// 11/11 Q1025 BECMG 7000 NSW BKN025=",
"07179034051","2020-12-22T06:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,N","001000,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET096METAR LFSL 220600Z AUTO 13005KT 1000 R29/1200D BR VV/// 11/11 Q1025 BECMG 3000 BR BKN006 BKN030=",
"07179034051","2020-12-22T06:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,N","001400,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET096METAR LFSL 220630Z AUTO 13005KT 1400 R29/1700U BR VV/// 11/11 Q1025 BECMG 3000 BR BKN006 BKN030=",
"07179034051","2020-12-22T07:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0031,1","99999,9,9,N","003600,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET086METAR LFSL 220700Z AUTO 14006KT 110V180 3600 BR VV/// 11/11 Q1025 BECMG BKN006 BKN030=",
"07179034051","2020-12-22T07:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0031,1","99999,9,9,N","000650,1,9,9","+0110,5","+0110,5","99999,9",,,,,,"33,5",,,,,,,,"10240,5,99999,9",,"MET094METAR LFSL 220730Z AUTO 14006KT 0650 0600 R29/0550D FG VV/// 11/11 Q1024 BECMG 3000 BR SCT013=","D01      0ADE693"
"07179034051","2020-12-22T08:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,N,0031,1","99999,9,9,N","000400,1,9,9","+0110,5","+0110,5","99999,9",,,,,,"33,5",,,,,,,,"10240,5,99999,9",,"MET094METAR LFSL 220800Z AUTO 14006KT 0400 0300 R29/0400N FG VV/// 11/11 Q1024 BECMG 3000 BR SCT013=","D01      0ADE693"
"07179034051","2020-12-22T08:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0021,1","99999,9,9,N","000300,1,9,9","+0110,5","+0110,5","99999,9",,,,,,"33,5",,,,,,,,"10250,5,99999,9",,"MET102METAR LFSL 220830Z AUTO 14004KT 100V180 0300 0250 R29/0250N FG VV/// 11/11 Q1025 BECMG 3000 BR SCT013=","D01      0ADE693"
"07179034051","2020-12-22T09:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0026,1","99999,9,9,N","000400,1,9,9","+0110,5","+0110,5","99999,9",,,,,,"33,5",,,,,,,,"10250,5,99999,9",,"MET102METAR LFSL 220900Z AUTO 14005KT 120V190 0400 0350 R29/0450U FG VV/// 11/11 Q1025 BECMG 3000 BR SCT013=","D01      0ADE693"
"07179034051","2020-12-22T09:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0026,1","99999,9,9,N","000650,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"30,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET088METAR LFSL 220930Z AUTO 14005KT 110V180 0650 R29/0900U FG VV/// 11/11 Q1025 BECMG CAVOK=",
"07179034051","2020-12-22T10:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0015,1","99999,9,9,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,,,,,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,"MET073METAR LFSL 221000Z AUTO 15003KT 110V200 9999 VV/// 12/12 Q1025 BECMG NSC=",
"07179034051","2020-12-22T10:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0021,1","00091,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,,,,,,,,"07,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00091,1,99,9,99,9","10250,1,99999,9",,"MET074METAR LFSL 221030Z AUTO 16004KT 110V200 9999 BKN003 12/12 Q1025 BECMG NSC=",
"07179034051","2020-12-22T11:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0026,1","00061,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,,,,,,,,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10250,1,99999,9",,"MET074METAR LFSL 221100Z AUTO 15005KT 120V190 9999 OVC002 12/12 Q1025 BECMG NSC=",
"07179034051","2020-12-22T11:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","00030,1,C,N","005000,1,9,9","+0120,1","+0120,1","99999,9",,,,,,"10,1",,,"08,1,+00030,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10250,1,99999,9",,"MET077METAR LFSL 221130Z AUTO 15004KT 100V200 5000 BR OVC001 12/12 Q1025 BECMG NSC=",
"07179034051","2020-12-22T12:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","160,1,V,0026,1","00061,1,C,N","005000,1,9,9","+0120,1","+0120,1","99999,9",,,,,,"10,1",,,"08,1,+00061,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10250,1,99999,9",,"MET077METAR LFSL 221200Z AUTO 16005KT 120V190 5000 BR OVC002 12/12 Q1025 BECMG NSC=",
"07179034051","2020-12-22T12:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","140,1,V,0026,1","99999,9,9,N","003100,1,9,9","+0120,1","+0120,1","99999,9",,,,,,"10,1",,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9",,"MET078METAR LFSL 221230Z AUTO 14005KT 100V180 3100 BR VV/// 12/12 Q1024 BECMG CAVOK=",
"07179034051","2020-12-22T13:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","00091,1,C,N","009999,1,9,9","+0120,1","+0120,1","99999,9",,,,,,,,,"08,1,+00091,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10240,1,99999,9",,"MET074METAR LFSL 221300Z AUTO 15004KT 120V200 9999 OVC003 12/12 Q1024 BECMG NSC=",
"07179034051","2020-12-22T13:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","150,1,V,0021,1","00122,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,,,,,,,,"08,1,+00122,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9","10240,1,99999,9",,"MET074METAR LFSL 221330Z AUTO 15004KT 120V190 9999 OVC004 13/12 Q1024 BECMG NSC=",
"07179034051","2020-12-22T14:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0021,1","00122,1,C,N","009999,1,9,9","+0130,1","+0130,1","99999,9",,,,,,,,,"08,1,+00122,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00122,1,99,9,99,9","10240,1,99999,9",,"MET074METAR LFSL 221400Z AUTO 13004KT 090V180 9999 OVC004 13/13 Q1024 BECMG NSC=",
"07179034051","2020-12-22T14:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0026,1","00152,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,,,,,,,,"08,1,+00152,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10230,1,99999,9",,"MET074METAR LFSL 221430Z AUTO 13005KT 100V170 9999 OVC005 13/12 Q1023 BECMG NSC=",
"07179034051","2020-12-22T15:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0031,1","00122,1,C,N","009999,1,9,9","+0130,1","+0120,1","99999,9",,,,,,,,,"07,1,+00122,1,99,9","07,1,+06706,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00122,1,99,9,99,9","10230,1,99999,9",,"MET081METAR LFSL 221500Z AUTO 13006KT 110V170 9999 BKN004 BKN220 13/12 Q1023 BECMG NSC=",
"07179034051","2020-12-22T15:30:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0120,1","99999,9",,,,,,,,,,,,,,"10230,1,99999,9",,"MET056METAR LFSL 221530Z AUTO 13005KT CAVOK 13/12 Q1023 NOSIG=",
"07179034051","2020-12-22T16:00:00","4","48.783","5.983","286.0","TOUL ROSIERES, FR","FM-15","99999","V020","130,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0120,1","99999,9",,,,,,,,,,,,,,"10230,1,99999,9",,"MET064METAR LFSL 221600Z AUTO 13004KT 100V160 CAVOK 12/12 Q1023 NOSIG=",
