"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","REM","EQD"
"07016099999","2010-06-14T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0148,1","+0116,1","99999,9","01,0000,2,1",,,,"99999,9,10049,1","SYN058AAXX  14174 07016 36/// ///// 10148 20116 30049 333 60005;",
"07016099999","2010-06-14T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0118,1","99999,9",,,,"999,M,+0156,1","99999,9,10054,1","SYN068AAXX  14184 07016 36/// ///// 10141 20118 30054 333 10156 555 60005;",
"07016099999","2010-06-14T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0118,1","99999,9","01,0000,2,1",,,,"99999,9,10059,1","SYN058AAXX  14194 07016 36/// ///// 10139 20118 30059 333 60005;",
"07016099999","2010-06-14T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0135,1","+0117,1","99999,9","01,0000,2,1",,,,"99999,9,10069,1","SYN058AAXX  14204 07016 36/// ///// 10135 20117 30069 333 60005;",
"07016099999","2010-06-14T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0134,1","+0113,1","99999,9","03,0000,9,1",,,,"99999,9,10081,1","SYN068AAXX  14214 07016 36/// ///// 10134 20113 30081 333 60007 555 60005;",
"07016099999","2010-06-14T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0128,1","+0114,1","99999,9","01,0000,2,1",,,,"99999,9,10085,1","SYN058AAXX  14224 07016 36/// ///// 10128 20114 30085 333 60005;",
"07016099999","2010-06-14T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0126,1","+0112,1","99999,9","01,0000,2,1",,,,"99999,9,10091,1","SYN058AAXX  14234 07016 36/// ///// 10126 20112 30091 333 60005;",
"07016099999","2010-06-15T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9",,,,,"99999,9,10095,1","SYN048AAXX  15004 07016 36/// ///// 10125 20111 30095;",
"07016099999","2010-06-15T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10096,1","SYN058AAXX  15014 07016 36/// ///// 10125 20111 30096 333 60005;",
"07016099999","2010-06-15T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10095,1","SYN058AAXX  15024 07016 36/// ///// 10125 20111 30095 333 60005;",
"07016099999","2010-06-15T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0108,1","99999,9","03,0000,9,1",,,,"99999,9,10096,1","SYN068AAXX  15034 07016 36/// ///// 10124 20108 30096 333 60007 555 60005;",
"07016099999","2010-06-15T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0106,1","99999,9","01,0000,2,1",,,,"99999,9,10096,1","SYN058AAXX  15044 07016 36/// ///// 10124 20106 30096 333 60005;",
"07016099999","2010-06-15T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0101,1","99999,9","01,0000,2,1",,,,"99999,9,10101,1","SYN058AAXX  15054 07016 36/// ///// 10124 20101 30101 333 60005;",
"07016099999","2010-06-15T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0100,1","99999,9","24,0000,9,1",,,"999,N,+0123,1","99999,9,10105,1","SYN074AAXX  15064 07016 36/// ///// 10125 20100 30105 333 20123 70000 555 60005;",
"07016099999","2010-06-15T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0102,1","99999,9","01,0000,2,1",,,,"99999,9,10109,1","SYN058AAXX  15074 07016 36/// ///// 10125 20102 30109 333 60005;",
"07016099999","2010-06-15T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0101,1","99999,9","01,0000,2,1",,,,"99999,9,10116,1","SYN058AAXX  15084 07016 36/// ///// 10127 20101 30116 333 60005;",
"07016099999","2010-06-15T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0131,1","+0095,1","99999,9","03,0000,9,1",,,,"99999,9,10121,1","SYN068AAXX  15094 07016 36/// ///// 10131 20095 30121 333 60007 555 60005;",
"07016099999","2010-06-15T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0134,1","+0100,1","99999,9","01,0000,2,1",,,,"99999,9,10120,1","SYN058AAXX  15104 07016 36/// ///// 10134 20100 30120 333 60005;",
"07016099999","2010-06-15T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0138,1","+0102,1","99999,9","01,0000,2,1",,,,"99999,9,10120,1","SYN058AAXX  15114 07016 36/// ///// 10138 20102 30120 333 60005;",
"07016099999","2010-06-15T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0093,1","99999,9",,,,,"99999,9,10121,1","SYN048AAXX  15124 07016 36/// ///// 10139 20093 30121;",
"07016099999","2010-06-15T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0095,1","99999,9","01,0000,2,1",,,,"99999,9,10125,1","SYN058AAXX  15134 07016 36/// ///// 10141 20095 30125 333 60005;",
"07016099999","2010-06-15T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0136,1","+0093,1","99999,9","01,0000,2,1",,,,"99999,9,10127,1","SYN058AAXX  15144 07016 36/// ///// 10136 20093 30127 333 60005;",
"07016099999","2010-06-15T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0134,1","+0089,1","99999,9","03,0000,9,1",,,,"99999,9,10124,1","SYN068AAXX  15154 07016 36/// ///// 10134 20089 30124 333 60007 555 60005;",
"07016099999","2010-06-15T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0132,1","+0089,1","99999,9","01,0000,2,1",,,,"99999,9,10123,1","SYN058AAXX  15164 07016 36/// ///// 10132 20089 30123 333 60005;",
"07016099999","2010-06-15T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0128,1","+0083,1","99999,9","01,0000,2,1",,,,"99999,9,10122,1","SYN058AAXX  15174 07016 36/// ///// 10128 20083 30122 333 60005;",
"07016099999","2010-06-15T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0084,1","99999,9",,,,"999,M,+0142,1","99999,9,10127,1","SYN068AAXX  15184 07016 36/// ///// 10127 20084 30127 333 10142 555 60005;",
"07016099999","2010-06-15T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0083,1","99999,9","01,0000,2,1",,,,"99999,9,10130,1","SYN058AAXX  15194 07016 36/// ///// 10124 20083 30130 333 60005;",
"07016099999","2010-06-15T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0120,1","+0073,1","99999,9","01,0000,2,1",,,,"99999,9,10129,1","SYN058AAXX  15204 07016 36/// ///// 10120 20073 30129 333 60005;",
"07016099999","2010-06-15T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0119,1","+0070,1","99999,9","03,0000,9,1",,,,"99999,9,10131,1","SYN068AAXX  15214 07016 36/// ///// 10119 20070 30131 333 60007 555 60005;",
"07016099999","2010-06-15T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0116,1","+0073,1","99999,9","01,0000,2,1",,,,"99999,9,10135,1","SYN058AAXX  15224 07016 36/// ///// 10116 20073 30135 333 60005;",
"07016099999","2010-06-15T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0117,1","+0082,1","99999,9","01,0000,2,1",,,,"99999,9,10133,1","SYN058AAXX  15234 07016 36/// ///// 10117 20082 30133 333 60005;",
"07016099999","2010-06-16T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0116,1","+0081,1","99999,9",,,,,"99999,9,10127,1","SYN048AAXX  16004 07016 36/// ///// 10116 20081 30127;",
"07016099999","2010-06-16T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0114,1","+0083,1","99999,9","01,0000,2,1",,,,"99999,9,10122,1","SYN058AAXX  16014 07016 36/// ///// 10114 20083 30122 333 60005;",
"07016099999","2010-06-16T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0114,1","+0083,1","99999,9","01,0000,2,1",,,,"99999,9,10119,1","SYN058AAXX  16024 07016 36/// ///// 10114 20083 30119 333 60005;",
"07016099999","2010-06-16T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0114,1","+0081,1","99999,9","03,0000,9,1",,,,"99999,9,10117,1","SYN068AAXX  16034 07016 36/// ///// 10114 20081 30117 333 60007 555 60005;",
"07016099999","2010-06-16T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0113,1","+0080,1","99999,9","01,0000,2,1",,,,"99999,9,10112,1","SYN058AAXX  16044 07016 36/// ///// 10113 20080 30112 333 60005;",
"07016099999","2010-06-16T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0115,1","+0080,1","99999,9","01,0000,2,1",,,,"99999,9,10109,1","SYN058AAXX  16054 07016 36/// ///// 10115 20080 30109 333 60005;",
"07016099999","2010-06-16T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0116,1","+0075,1","99999,9","24,0000,9,1",,,"999,N,+0113,1","99999,9,10107,1","SYN074AAXX  16064 07016 36/// ///// 10116 20075 30107 333 20113 70000 555 60005;",
"07016099999","2010-06-16T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0121,1","+0080,1","99999,9","01,0000,2,1",,,,"99999,9,10110,1","SYN058AAXX  16074 07016 36/// ///// 10121 20080 30110 333 60005;",
"07016099999","2010-06-16T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0084,1","99999,9","01,0000,2,1",,,,"99999,9,10108,1","SYN058AAXX  16084 07016 36/// ///// 10129 20084 30108 333 60005;",
"07016099999","2010-06-16T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0130,1","+0085,1","99999,9","03,0000,9,1",,,,"99999,9,10106,1","SYN068AAXX  16094 07016 36/// ///// 10130 20085 30106 333 60007 555 60005;",
"07016099999","2010-06-16T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0087,1","99999,9","01,0000,2,1",,,,"99999,9,10101,1","SYN058AAXX  16104 07016 36/// ///// 10141 20087 30101 333 60005;",
"07016099999","2010-06-16T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0148,1","+0087,1","99999,9","01,0000,2,1",,,,"99999,9,10099,1","SYN058AAXX  16114 07016 36/// ///// 10148 20087 30099 333 60005;",
"07016099999","2010-06-16T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0146,1","+0104,1","99999,9",,,,,"99999,9,10098,1","SYN048AAXX  16124 07016 36/// ///// 10146 20104 30098;",
"07016099999","2010-06-16T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0105,1","99999,9","01,0000,2,1",,,,"99999,9,10093,1","SYN058AAXX  16134 07016 36/// ///// 10143 20105 30093 333 60005;",
"07016099999","2010-06-16T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0103,1","99999,9","01,0000,2,1",,,,"99999,9,10088,1","SYN058AAXX  16144 07016 36/// ///// 10139 20103 30088 333 60005;",
"07016099999","2010-06-16T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0137,1","+0105,1","99999,9","03,0000,9,1",,,,"99999,9,10083,1","SYN068AAXX  16154 07016 36/// ///// 10137 20105 30083 333 60007 555 60005;",
"07016099999","2010-06-16T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0135,1","+0107,1","99999,9","01,0000,2,1",,,,"99999,9,10080,1","SYN058AAXX  16164 07016 36/// ///// 10135 20107 30080 333 60005;",
"07016099999","2010-06-16T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0104,1","99999,9","01,0000,2,1",,,,"99999,9,10078,1","SYN058AAXX  16174 07016 36/// ///// 10129 20104 30078 333 60005;",
"07016099999","2010-06-16T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0106,1","99999,9",,,,"999,M,+0151,1","99999,9,10079,1","SYN068AAXX  16184 07016 36/// ///// 10127 20106 30079 333 10151 555 60005;",
"07016099999","2010-06-16T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0107,1","99999,9","01,0000,2,1",,,,"99999,9,10080,1","SYN058AAXX  16194 07016 36/// ///// 10125 20107 30080 333 60005;",
"07016099999","2010-06-16T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0108,1","99999,9","01,0000,2,1",,,,"99999,9,10082,1","SYN058AAXX  16204 07016 36/// ///// 10124 20108 30082 333 60005;",
"07016099999","2010-06-16T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0124,1","+0110,1","99999,9","03,0000,9,1",,,,"99999,9,10086,1","SYN068AAXX  16214 07016 36/// ///// 10124 20110 30086 333 60007 555 60005;",
"07016099999","2010-06-16T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10084,1","SYN058AAXX  16224 07016 36/// ///// 10125 20111 30084 333 60005;",
"07016099999","2010-06-16T23:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10084,1","SYN058AAXX  16234 07016 36/// ///// 10125 20111 30084 333 60005;",
"07016099999","2010-06-17T00:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0112,1","99999,9",,,,,"99999,9,10080,1","SYN048AAXX  17004 07016 36/// ///// 10125 20112 30080;",
"07016099999","2010-06-17T01:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0118,1","99999,9","01,0000,2,1",,,,"99999,9,10077,1","SYN058AAXX  17014 07016 36/// ///// 10127 20118 30077 333 60005;",
"07016099999","2010-06-17T02:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0128,1","+0119,1","99999,9","01,0000,2,1",,,,"99999,9,10075,1","SYN058AAXX  17024 07016 36/// ///// 10128 20119 30075 333 60005;",
"07016099999","2010-06-17T03:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0127,1","+0118,1","99999,9","03,0000,9,1",,,,"99999,9,10071,1","SYN068AAXX  17034 07016 36/// ///// 10127 20118 30071 333 60007 555 60005;",
"07016099999","2010-06-17T04:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0121,1","99999,9","01,0000,2,1",,,,"99999,9,10070,1","SYN058AAXX  17044 07016 36/// ///// 10129 20121 30070 333 60005;",
"07016099999","2010-06-17T05:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0121,1","99999,9","01,0000,2,1",,,,"99999,9,10070,1","SYN058AAXX  17054 07016 36/// ///// 10129 20121 30070 333 60005;",
"07016099999","2010-06-17T06:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0121,1","99999,9","24,0000,9,1",,,"999,N,+0123,1","99999,9,10071,1","SYN074AAXX  17064 07016 36/// ///// 10129 20121 30071 333 20123 70000 555 60005;",
"07016099999","2010-06-17T07:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0132,1","+0123,1","99999,9","01,0000,2,1",,,,"99999,9,10073,1","SYN058AAXX  17074 07016 36/// ///// 10132 20123 30073 333 60005;",
"07016099999","2010-06-17T08:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0135,1","+0124,1","99999,9","01,0000,2,1",,,,"99999,9,10074,1","SYN058AAXX  17084 07016 36/// ///// 10135 20124 30074 333 60005;",
"07016099999","2010-06-17T09:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0137,1","+0123,1","99999,9","03,0000,9,1",,,,"99999,9,10075,1","SYN068AAXX  17094 07016 36/// ///// 10137 20123 30075 333 60007 555 60005;",
"07016099999","2010-06-17T10:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0127,1","99999,9","01,0000,2,1",,,,"99999,9,10076,1","SYN058AAXX  17104 07016 36/// ///// 10143 20127 30076 333 60005;",
"07016099999","2010-06-17T11:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0145,1","+0125,1","99999,9","01,0000,2,1",,,,"99999,9,10076,1","SYN058AAXX  17114 07016 36/// ///// 10145 20125 30076 333 60005;",
"07016099999","2010-06-17T12:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0121,1","99999,9",,,,,"99999,9,10071,1","SYN048AAXX  17124 07016 36/// ///// 10141 20121 30071;",
"07016099999","2010-06-17T13:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0142,1","+0121,1","99999,9","01,0000,2,1",,,,"99999,9,10068,1","SYN058AAXX  17134 07016 36/// ///// 10142 20121 30068 333 60005;",
"07016099999","2010-06-17T14:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0121,1","99999,9",,,,,"99999,9,10066,1","SYN048AAXX  17144 07016 46/// ///// 10141 20121 30066;",
"07016099999","2010-06-17T15:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0141,1","+0118,1","99999,9",,,,,"99999,9,10066,1","SYN048AAXX  17154 07016 46/// ///// 10141 20118 30066;",
"07016099999","2010-06-17T16:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0139,1","+0118,1","99999,9","01,0000,2,1",,,,"99999,9,10069,1","SYN058AAXX  17164 07016 36/// ///// 10139 20118 30069 333 60005;",
"07016099999","2010-06-17T17:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0143,1","+0118,1","99999,9","01,0000,2,1",,,,"99999,9,10070,1","SYN058AAXX  17174 07016 36/// ///// 10143 20118 30070 333 60005;",
"07016099999","2010-06-17T18:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0137,1","+0116,1","99999,9",,,,"999,M,+0146,1","99999,9,10073,1","SYN068AAXX  17184 07016 46/// ///// 10137 20116 30073 333 10146 555 60005;",
"07016099999","2010-06-17T19:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0131,1","+0110,1","99999,9","01,0000,2,1",,,,"99999,9,10073,1","SYN058AAXX  17194 07016 36/// ///// 10131 20110 30073 333 60005;",
"07016099999","2010-06-17T20:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0129,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10075,1","SYN058AAXX  17204 07016 36/// ///// 10129 20111 30075 333 60005;",
"07016099999","2010-06-17T21:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0112,1","99999,9","03,0000,9,1",,,,"99999,9,10079,1","SYN068AAXX  17214 07016 36/// ///// 10125 20112 30079 333 60007 555 60005;",
"07016099999","2010-06-17T22:00:00","4","50.333","3.0","48.0","VITRY EN ARTOIS, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0125,1","+0111,1","99999,9","01,0000,2,1",,,,"99999,9,10082,1","SYN058AAXX  17224 07016 36/// ///// 10125 20111 30082 333 60005;",
