"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","GA1","GA2","GA3","MA1","MW1","OC1","REM","EQD"
"07561599999","1990-06-03T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-05T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","00090,1,C,N","002000,1,N,1","+0120,1","+0120,1","99999,9","2,014","08,1,+00090,9,05,9",,,,"61,1",,,
"07561599999","1990-06-05T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0031,1","00090,1,C,N","001000,1,N,1","+0130,1","+0130,1","99999,9","2,014","08,1,+00090,9,07,9",,,,"61,1",,,
"07561599999","1990-06-05T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0051,1","00120,1,C,N","001000,1,N,1","+0090,1","+0090,1","99999,9","2,000","08,1,+00120,9,07,9",,,,"42,1",,,
"07561599999","1990-06-06T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0110,1","+0060,1","99999,9","2,000","06,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-06T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","01050,1,C,N","011200,1,N,1","+0140,1","+0060,1","99999,9","2,000","05,1,+01050,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-06T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","00840,1,C,N","011200,1,N,1","+0130,1","+0060,1","99999,9","2,000","06,1,+00840,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-07T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0051,1","00090,1,C,N","004000,1,N,1","+0110,1","+0100,1","99999,9","2,000","08,1,+00090,9,07,9",,,,"10,1",,,
"07561599999","1990-06-08T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","00240,1,C,N","006000,1,N,1","+0110,1","+0100,1","99999,9","2,005","07,1,+00240,9,05,9",,,,"60,1",,,
"07561599999","1990-06-09T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0077,1","00300,1,C,N","008000,1,N,1","+0060,1","+0040,1","99999,9","2,008","08,1,+00300,9,05,9",,,,"80,1",,,
"07561599999","1990-06-09T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0077,1","00300,1,C,N","011200,1,N,1","+0100,1","+0030,1","99999,9","2,003","07,1,+00300,9,08,9",,,,"25,1",,,
"07561599999","1990-06-10T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0077,1","01200,1,C,N","011200,1,N,1","+0120,1","+0030,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-10T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0130,1","+0030,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-12T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0010,1","00090,1,C,N","001000,1,N,1","+0110,1","+0100,1","99999,9","2,000","08,1,+00090,9,07,9",,,,"41,1",,,
"07561599999","1990-06-12T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","280,1,N,0051,1","00600,1,C,N","011200,1,N,1","+0140,1","+0100,1","99999,9","2,000","07,1,+00600,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-12T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0010,1","00900,1,C,N","006000,1,N,1","+0110,1","+0090,1","99999,9","2,008","03,1,+00600,9,09,9","05,1,+00900,9,08,9",,,"80,1",,,
"07561599999","1990-06-13T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0041,1","01050,1,C,N","011200,1,N,1","+0160,1","+0070,1","99999,9","2,000","01,1,+00750,9,09,9","05,1,+01050,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-14T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","260,1,N,0021,1","07500,1,C,N","008000,1,N,1","+0150,1","+0080,1","99999,9","2,000","02,1,+00900,9,08,9","05,1,+07500,9,00,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-14T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","240,1,N,0031,1","07500,1,C,N","011200,1,N,1","+0170,1","+0060,1","99999,9","2,000","01,1,+01050,9,09,9","03,1,+01350,9,08,9","05,1,+07500,9,00,9",,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-15T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","001500,1,N,1","+0130,1","+0120,1","99999,9","2,000","02,1,+00015,9,07,9","02,1,+00450,9,08,9",,,"40,1",,,
"07561599999","1990-06-15T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0170,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-15T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0180,1","+0080,1","99999,9","2,000","04,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-16T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,C,0000,1","07500,1,C,N","008000,1,N,1","+0150,1","+0080,1","99999,9","2,000","05,1,+07500,9,00,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-16T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-17T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-19T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","22000,1,C,N","006000,1,N,1","+0150,1","+0120,1","99999,9","2,000","04,1,+00660,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-19T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00750,1,C,N","008000,1,N,1","+0160,1","+0120,1","99999,9","2,000","06,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0062,1","00450,1,C,N","006000,1,N,1","+0160,1","+0130,1","99999,9","2,000","07,1,+00450,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-20T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0010,1","02400,1,C,N","001000,1,N,1","+0120,1","+0100,1","99999,9","2,005","04,1,+00180,9,07,9","08,1,+02400,9,03,9",,,"60,1",,,
"07561599999","1990-06-20T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0041,1","00180,1,C,N","999999,9,N,9","+0140,1","+0120,1","99999,9","2,003","03,1,+00090,9,07,9","02,1,+00180,9,09,9","07,1,+02400,9,03,9",,"25,1",,,"Q01+000002VOVAR "
"07561599999","1990-06-21T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0140,1","+0060,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-21T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0180,1","+0080,1","99999,9","2,000","01,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-21T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","260,1,N,0051,1","01200,1,C,N","011200,1,N,1","+0180,1","+0090,1","99999,9","2,000","05,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-22T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0062,1","00660,1,C,N","011200,1,N,1","+0130,1","+0090,1","99999,9","2,000","07,1,+00660,9,05,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-22T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0062,1","22000,1,C,N","011200,1,N,1","+0140,1","+0080,1","99999,9","2,000","04,1,+01050,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-23T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0031,1","02400,1,C,N","011200,1,N,1","+0110,1","+0080,1","99999,9","1,008","02,1,+00750,9,05,9","06,1,+02400,9,03,9",,,"80,1",,,
"07561599999","1990-06-23T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0180,1","+0110,1","99999,9","2,000","01,1,+01050,9,08,9","04,1,+02400,9,03,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-26T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0110,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-26T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","220,1,N,0062,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0140,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-06-27T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","22000,1,C,N","006000,1,N,1","+0210,1","+0160,1","99999,9","2,000","02,1,+00780,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-27T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","200,1,N,0051,1","00900,1,C,N","008000,1,N,1","+0220,1","+0150,1","99999,9","2,000","03,1,+00450,9,09,9","04,1,+00900,9,08,9",,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-28T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0200,1","+0140,1","99999,9","2,000","03,1,+00240,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-28T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0220,1","+0140,1","99999,9","2,000","04,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-28T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","240,1,N,0041,1","22000,1,C,N","011200,1,N,1","+0240,1","+0140,1","99999,9","1,000","04,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-06-29T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","02400,1,C,N","011200,1,N,1","+0180,1","+0150,1","99999,9","2,000","04,1,+00600,9,08,9","06,1,+02400,9,03,9",,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-29T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00450,1,C,N","006000,1,N,1","+0200,1","+0160,1","99999,9","2,000","06,1,+00450,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-29T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","00750,1,C,N","011200,1,N,1","+0210,1","+0150,1","99999,9","2,000","05,1,+00750,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-30T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","22000,1,C,N","008000,1,N,1","+0200,1","+0130,1","99999,9","2,000","02,1,+02400,9,03,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-30T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","22000,1,C,N","006000,1,N,1","+0210,1","+0120,1","99999,9","2,000","04,1,+00900,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-06-30T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0041,1","00900,1,C,N","011200,1,N,1","+0210,1","+0150,1","99999,9","2,000","06,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-07-04T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0050,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-07T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0100,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-10T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0180,1","+0070,1","99999,9","2,000","01,1,+01200,9,08,9",,,,,"0103,1",,"Q01+000000PRSWM2"
"07561599999","1990-07-12T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,9,9,9999,9","99999,1,C,Y","009900,1,N,1","+0230,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-13T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-14T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-14T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0110,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-17T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","360,1,N,0031,1","22000,1,C,N","006000,1,N,1","+0210,1","+0160,1","99999,9","2,000","01,1,+00900,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-07-17T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0140,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-18T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0080,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-18T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0230,1","+0060,1","99999,9","2,000",,,,,,"0103,1","MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-19T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-19T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-20T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","200,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-20T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0290,1","+0110,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-21T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-21T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0280,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-22T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0290,1","+0180,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-22T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","22000,1,C,N","011200,1,N,1","+0300,1","+0170,1","99999,9","2,000","02,1,+01200,9,08,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-07-24T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","100,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0190,1","+0130,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-24T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+9999,9","+9999,9","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-25T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,9,9,9999,9","99999,1,C,Y","009900,1,N,1","+0220,1","+0080,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-25T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-25T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0040,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-26T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0070,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-26T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0230,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-26T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0240,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-27T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0210,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-27T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-27T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0130,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-31T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","100,1,N,0021,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0150,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-31T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0250,1","+0130,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-07-31T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-01T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0220,1","+0110,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-01T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","060,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0140,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-02T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","22000,1,C,N","006000,1,N,1","+0240,1","+0150,1","99999,9","2,000","01,1,+07500,9,00,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-02T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","200,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0120,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-02T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-03T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0010,1","99999,1,C,Y","009900,1,N,1","+0270,1","+0120,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-03T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","100,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0300,1","+0090,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-03T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","180,1,N,0051,1","22000,1,C,N","011200,1,N,1","+0280,1","+0110,1","99999,9","2,000","04,1,+01350,9,09,9",,,,,,,"Q01+000000PRSWM2"
"07561599999","1990-08-04T09:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","999,1,V,0021,1","99999,1,C,Y","009900,1,N,1","+0260,1","+0120,1","99999,9","1,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-04T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","040,1,N,0041,1","99999,1,C,Y","009900,1,N,1","+0300,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-04T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","020,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0300,1","+0100,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-05T12:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0051,1","99999,1,C,Y","009900,1,N,1","+0280,1","+0110,1","99999,9","2,000",,,,,,,"MET005CAVOK","Q01+000000PRSWM2"
"07561599999","1990-08-05T15:00:00","4","44.502108","3.532819","1024.73","BRENOUX, FR","FM-15","LFNB ","V020","300,1,N,0072,1","01350,1,C,N","011200,1,N,1","+0280,1","+0130,1","99999,9","2,000","03,1,+01200,9,09,9","03,1,+01350,9,08,9",,,,,,"Q01+000000PRSWM2"
