"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AG1","AY1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","OC1","REM","EQD"
"07301399999","1990-01-08T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","240,1,N,0010,1","00990,1,C,N","011200,1,N,1","+0090,1","+0070,1","99999,9","2,000",,"05,1,+00990,9,05,9","07,1,+02700,9,03,9",,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-08T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0010,1","02700,1,C,N","011200,1,N,1","+0090,1","+0080,1","99999,9","2,999",,"02,1,+00990,9,05,9","07,1,+02700,9,03,9",,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0070,1","+0070,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10369,1,99999,9","45,1",,,
"07301399999","1990-01-09T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","22000,1,C,N","008000,1,N,1","+0070,1","+0070,1","99999,9","2,000",,"02,1,+00120,9,07,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","350,1,N,0021,1","00150,1,C,N","011200,1,N,1","+0070,1","+0070,1","99999,9","2,999",,"07,1,+00150,9,07,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","010,1,N,0021,1","00330,1,C,N","011200,1,N,1","+0070,1","+0070,1","99999,9","2,000",,"07,1,+00330,9,07,9",,,,,"10379,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0031,1","00360,1,C,N","011200,1,N,1","+0080,1","+0070,1","99999,9","2,999",,"07,1,+00360,9,07,9",,,,,"10379,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","030,1,N,0041,1","00360,1,C,N","011200,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"07,1,+00360,9,08,9",,,,,"10379,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T11:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","040,1,N,0041,1","22000,1,C,N","008000,1,N,1","+0090,1","+0080,1","99999,9","2,000",,"01,1,+00360,9,08,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0100,1","+0090,1","99999,9","2,999",,"04,1,+00420,9,08,9",,,,,"10369,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0031,1","22000,1,C,N","011200,1,N,1","+0110,1","+0090,1","99999,9","2,999",,"02,1,+00420,9,08,9",,,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-09T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0021,1","22000,1,C,N","011200,1,N,1","+0080,1","+0070,1","99999,9","2,999",,"02,1,+00600,9,05,9",,,,,"10359,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-10T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0021,1","00060,1,C,N","000500,1,N,1","+0030,1","+0030,1","99999,9","2,999",,"08,1,+00060,9,07,9",,,,,"10339,1,99999,9","44,1",,,
"07301399999","1990-01-10T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0031,1","00030,1,C,N","000200,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10339,1,99999,9","45,1",,,
"07301399999","1990-01-10T07:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","120,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10349,1,99999,9","47,1",,,
"07301399999","1990-01-10T09:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0010,1","+0010,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10349,1,99999,9","45,1",,,
"07301399999","1990-01-10T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10349,1,99999,9","45,1",,,
"07301399999","1990-01-10T11:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0031,1","00030,1,C,N","000300,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10339,1,99999,9","43,1",,,
"07301399999","1990-01-10T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0010,1","00090,1,C,N","001400,1,N,1","+0040,1","+0040,1","99999,9","2,999",,"08,1,+00090,9,07,9",,,,,"10329,1,99999,9","10,1",,,
"07301399999","1990-01-10T13:53:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","120,1,N,0010,1","00060,1,C,N","001100,1,N,1","+0030,1","+0030,1","99999,9","2,999",,"08,1,+00060,9,07,9",,,,,"10339,1,99999,9","10,1",,,
"07301399999","1990-01-10T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0010,1","00090,1,C,N","003000,1,N,1","+0040,1","+0040,1","99999,9","2,999",,"08,1,+00090,9,07,9",,,,,"10329,1,99999,9","10,1",,,
"07301399999","1990-01-11T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","110,1,N,0021,1","00030,1,C,N","000400,1,N,1","+0010,1","+0010,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","44,1",,,
"07301399999","1990-01-11T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0021,1","00030,1,C,N","000500,1,N,1","+0010,1","+0010,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","45,1",,,
"07301399999","1990-01-11T07:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","090,1,N,0031,1","00030,1,C,N","000500,1,N,1","+0000,1","+0000,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","45,1",,,
"07301399999","1990-01-11T08:10:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","070,1,N,0031,1","00030,1,C,N","000300,1,N,1","+0000,1","+0000,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","45,1",,,
"07301399999","1990-01-11T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","110,1,N,0031,1","00060,1,C,N","000800,1,N,1","+0000,1","+0000,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","43,1",,,
"07301399999","1990-01-11T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0021,1","00090,1,C,N","002000,1,N,1","+0010,1","+0010,1","99999,9","2,999",,"07,1,+00090,9,07,9",,,,,"10318,1,99999,9","10,1",,,
"07301399999","1990-01-11T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","00090,1,C,N","001800,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"06,1,+00090,9,07,9",,,,,"10318,1,99999,9","10,1",,,
"07301399999","1990-01-11T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0041,1","22000,1,C,N","004500,1,N,1","+0040,1","+0040,1","99999,9","2,000",,"02,1,+00150,9,07,9",,,,,"10312,1,99999,9","10,1",,,
"07301399999","1990-01-11T15:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","99999,1,C,Y","009900,1,N,1","+0060,1","+0060,1","99999,9","2,000",,,,,,,"10301,1,99999,9",,,"MET005CAVOK","Q01+000000PRSWM2"
"07301399999","1990-01-11T16:34:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0021,1","22000,1,C,N","006000,1,N,1","+0050,1","+0050,1","99999,9","2,999",,,,,,,"10291,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-11T17:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0031,1","22000,1,C,N","008000,1,N,1","+0050,1","+0050,1","99999,9","2,999",,,,,,,"10301,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-12T05:15:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","050,1,N,0010,1","00150,1,C,N","008000,1,N,1","-0010,1","-0010,1","99999,9","2,999",,"05,1,+00150,9,07,9",,,,,"10281,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-12T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0010,1","00120,1,C,N","001200,1,N,1","+0000,1","+0000,1","99999,9","2,000",,"08,1,+00120,9,07,9",,,,,"10281,1,99999,9","10,1",,,
"07301399999","1990-01-12T07:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","100,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0000,1","+0000,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","45,1",,,
"07301399999","1990-01-12T08:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","00015,1,C,N","000100,1,N,1","+0010,1","+0010,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","47,1",,,
"07301399999","1990-01-12T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10301,1,99999,9","45,1",,,
"07301399999","1990-01-12T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","200,1,N,0021,1","00030,1,C,N","000200,1,N,1","+0020,1","+0020,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10301,1,99999,9","43,1",,,
"07301399999","1990-01-12T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0031,1","00030,1,C,N","000200,1,N,1","+0030,1","+0030,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","45,1",,,
"07301399999","1990-01-12T13:51:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0030,1","+0030,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","45,1",,,
"07301399999","1990-01-12T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","45,1",,,
"07301399999","1990-01-12T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","230,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10291,1,99999,9","45,1",,,
"07301399999","1990-01-13T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0041,1","22000,1,C,N","007000,1,N,1","+0010,1","+0010,1","99999,9","2,999",,"03,1,+06000,9,00,9",,,,,"10291,1,99999,9","40,1",,,
"07301399999","1990-01-13T07:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0021,1","22000,1,C,N","003000,1,N,1","+0010,1","+0010,1","99999,9","2,999",,"02,1,+06000,9,00,9",,,,,"10291,1,99999,9","10,1",,,
"07301399999","1990-01-13T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0031,1","22000,1,C,N","001200,1,N,1","+0010,1","+0010,1","99999,9","2,999",,"01,1,+06000,9,00,9",,,,,"10301,1,99999,9","10,1",,,
"07301399999","1990-01-13T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0031,1","22000,1,C,N","002000,1,N,1","+0010,1","+0010,1","99999,9","2,000",,"01,1,+06000,9,00,9",,,,,"10301,1,99999,9","10,1",,,
"07301399999","1990-01-13T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0041,1","22000,1,C,N","002000,1,N,1","+0030,1","+0030,1","99999,9","2,999",,,,,,,"10301,1,99999,9","10,1",,,
"07301399999","1990-01-13T12:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0041,1","00060,1,C,N","000500,1,N,1","+0040,1","+0040,1","99999,9","2,999",,"07,1,+00060,9,07,9",,,,,"10291,1,99999,9","42,1",,,
"07301399999","1990-01-13T13:38:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0031,1","00060,1,C,N","000800,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"06,1,+00060,9,07,9",,,,,"10281,1,99999,9","42,1",,,
"07301399999","1990-01-13T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,9","+9999,9","+9999,9","99999,9","2,999",,,,,,,,,,"MET041LFBN 1400 14006-3 46FG 7ST002 06/06 1028?","Q01+000002VOVAR Q02+000000PRSWM2"
"07301399999","1990-01-13T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0031,1","00030,1,C,N","000500,1,N,1","+0060,1","+0060,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10281,1,99999,9","43,1",,,
"07301399999","1990-01-14T04:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","060,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10261,1,99999,9","45,1",,,
"07301399999","1990-01-14T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","080,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10261,1,99999,9","47,1",,,
"07301399999","1990-01-14T07:23:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0010,1","00030,1,C,N","000200,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10271,1,99999,9","43,1",,,
"07301399999","1990-01-14T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0010,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10271,1,99999,9","47,1",,,
"07301399999","1990-01-14T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10271,1,99999,9","45,1",,,
"07301399999","1990-01-14T10:09:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0021,1","00015,1,C,N","000100,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10281,1,99999,9","45,1",,,
"07301399999","1990-01-14T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00030,1,C,N","000500,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10281,1,99999,9","43,1",,,
"07301399999","1990-01-14T11:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00750,1,C,N","004000,1,N,1","+0070,1","+0070,1","99999,9","2,000",,"02,1,+00090,9,07,9","07,1,+00750,9,05,9",,,,"10271,1,99999,9","10,1",,,
"07301399999","1990-01-14T13:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0021,1","00120,1,C,N","007000,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"05,1,+00120,9,07,9",,,,,"10261,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-14T13:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0021,1","01200,1,C,N","011200,1,N,1","+0090,1","+0090,1","99999,9","2,999",,"07,1,+01200,9,05,9",,,,,"10261,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-14T16:08:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","200,1,N,0041,1","00240,1,C,N","008000,1,N,1","+0090,1","+0090,1","99999,9","2,999",,"05,1,+00240,9,07,9","07,1,+01200,9,05,9",,,,"10261,1,99999,9","61,1",,,
"07301399999","1990-01-15T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","999,1,C,0000,1","00030,1,C,N","000500,1,N,1","+0060,1","+0060,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10301,1,99999,9","45,1",,,
"07301399999","1990-01-15T07:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00060,1,C,N","000600,1,N,1","+0060,1","+9999,9","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10312,1,99999,9","45,1",,,
"07301399999","1990-01-15T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0021,1","00030,1,C,N","000600,1,N,1","+0060,1","+0060,1","99999,9","2,999",,"08,1,+00030,9,07,9",,,,,"10318,1,99999,9","44,1",,,"Q01+000452PRSWM2"
"07301399999","1990-01-15T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0021,1","00030,1,C,N","000400,1,N,1","+0060,1","+0060,1","99999,9","2,000",,"09,1,+99999,9,99,9",,,,,"10318,1,99999,9","47,1",,,
"07301399999","1990-01-15T10:20:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","180,1,N,0010,1","00030,1,C,N","000400,1,N,1","+0060,1","+0060,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10329,1,99999,9","45,1",,,
"07301399999","1990-01-15T11:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0021,1","00030,1,C,N","000500,1,N,1","+0060,1","+0060,1","99999,9","2,999",,"09,1,+99999,9,99,9",,,,,"10329,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-15T11:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0041,1","00060,1,C,N","004500,1,N,1","+0070,1","+0070,1","99999,9","2,000",,"08,1,+00060,9,07,9",,,,,"10318,1,99999,9","10,1",,,
"07301399999","1990-01-15T14:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0031,1","00120,1,C,N","007000,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"08,1,+00120,9,07,9",,,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-15T14:30:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","220,1,N,0041,1","00150,1,C,N","006000,1,N,1","+0080,1","+0080,1","99999,9","2,000",,"07,1,+00150,9,07,9",,,,,"10312,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-15T15:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0041,1","00120,1,C,N","006000,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"08,1,+00120,9,07,9",,,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0021,1","00150,1,C,N","007000,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"07,1,+00150,9,07,9",,,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T05:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0021,1","00150,1,C,N","007000,1,N,1","+0080,1","+0080,1","99999,9","2,000",,"07,1,+00150,9,07,9",,,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T07:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","160,1,N,0021,1","00150,1,C,N","007000,1,N,1","+0070,1","+0070,1","99999,9","2,999",,"07,1,+00150,9,07,9",,,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0021,1","00120,1,C,N","002500,1,N,1","+0070,1","+0070,1","99999,9","2,999",,"08,1,+00120,9,07,9",,,,,"10329,1,99999,9","10,1",,,
"07301399999","1990-01-16T09:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0031,1","01200,1,C,N","004500,1,N,1","+0080,1","+0080,1","99999,9","2,999",,"01,1,+00150,9,07,9","07,1,+01200,9,05,9",,,,"10329,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","160,1,N,0041,1","22000,1,C,N","008000,1,N,1","+0090,1","+0090,1","99999,9","2,999",,"02,1,+01200,9,05,9",,,,,"10329,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T10:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","01200,1,C,N","008000,1,N,1","+0090,1","+0090,1","99999,9","2,999",,"07,1,+01200,9,05,9",,,,,"10329,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T12:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","170,1,N,0021,1","00960,1,C,N","011200,1,N,1","+0110,1","+0100,1","99999,9","2,000",,"01,1,+00360,9,08,9","05,1,+00960,9,05,9",,,,"10318,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T13:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","190,1,N,0021,1","00960,1,C,N","011200,1,N,1","+0110,1","+0100,1","99999,9","2,999",,"01,1,+00360,9,08,9","07,1,+00960,9,05,9",,,,"10312,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T14:50:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0031,1","01200,1,C,N","011200,1,N,1","+0120,1","+0100,1","99999,9","2,000",,"01,1,+00600,9,08,9","06,1,+01200,9,05,9",,,,"10301,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-16T16:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","210,1,N,0041,1","01200,1,C,N","011200,1,N,1","+0120,1","+0100,1","99999,9","2,999",,"07,1,+01200,9,05,9",,,,,"10301,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-17T05:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0031,1","03000,1,C,N","000800,1,N,1","+0040,1","+0040,1","99999,9","2,999",,"07,1,+03000,9,03,9",,,,,"10271,1,99999,9","44,1",,,
"07301399999","1990-01-17T06:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","130,1,N,0021,1","03000,1,C,N","004500,1,N,1","+0050,1","+0050,1","99999,9","2,000",,"08,1,+03000,9,03,9",,,,,"10281,1,99999,9","10,1",,,
"07301399999","1990-01-17T07:21:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0031,1","03000,1,C,N","007000,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"06,1,+03000,9,03,9",,,,,"10271,1,99999,9",,,,"Q01+000000PRSWM2"
"07301399999","1990-01-17T08:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","140,1,N,0041,1","01380,1,C,N","003000,1,N,1","+0050,1","+0050,1","99999,9","2,999",,"07,1,+01380,9,05,9",,,,,"10271,1,99999,9","10,1",,,
"07301399999","1990-01-17T09:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","150,1,N,0031,1","01200,1,C,N","004000,1,N,1","+0060,1","+0060,1","99999,9","2,000",,"08,1,+01200,9,05,9",,,,,"10281,1,99999,9","10,1",,,
"07301399999","1990-01-17T10:00:00","4","46.317","-0.4","61.0","NIORT SOUCHE, FR","FM-15","LFBN ","V020","160,1,N,0010,1","01200,1,C,N","004000,1,N,1","+0070,1","+0070,1","99999,9","2,999",,"03,1,+00180,9,07,9","08,1,+01200,9,05,9",,,,"10281,1,99999,9","10,1",,,
